tokenAddress,tokenName,tokenSymbol,caller,alertTime,alertDateTime,entryTime,exitTime,pnl,pnlPercent,holdDuration,entryPrice,exitPrice,athSinceCall,athSinceCallPercent,maxDrawdownFromEntry,maxDrawdownFromEntryPercent,timeToATH,hasOHLCV,strategy
7GB6po6UVqRq8wcTM3sXdM3URoDntcBhSBVhWwVTBAGS,Token 7GB6po6U,DIVIDENDS,exy,2025-11-03T12:09:18.000+11:00,2025-11-03T12:09:18.000+11:00,2025-11-03T12:40:00.000+11:00,2025-11-03T12:40:00.000+11:00,0.9366194348025508,-6.338056519744917,0,0.0001721512093105936,0.0001612401683650638,0.00024099794423404944,79.62581097470758,0.00010584741766978612,61.48514326078139,0,1,PriceBreakout_5pct_20pctTrail_24h
5Xp87pckuRmpVR7fZv3FzSabb5GtRkcGvpTD3bDRpump,,,exy,2025-11-05T11:41:35.000+11:00,2025-11-05T11:41:35.000+11:00,2025-11-05T12:50:00.000+11:00,2025-11-05T13:15:00.000+11:00,0.9264213547001893,-7.357864529981073,25,0.0000752682259712288,0.00006973009187014575,0.00011511058390909912,62.189342049703875,0.00006838591493785552,90.85628637507142,3,1,PriceBreakout_5pct_20pctTrail_24h
8HxW9Z3YT1gXgQcgEynZaHsEpLXRgijGfMYCkaAypump,,,exy,2025-11-06T08:13:28.000+11:00,2025-11-06T08:13:28.000+11:00,2025-11-06T10:45:00.000+11:00,2025-11-06T10:45:00.000+11:00,0.8392713988041225,-16.07286011958775,0,0.0014661656319965423,0.0012305108808442684,0.006072898494236559,339.27018017444334,0.0006566201980956718,44.78485812012406,1,1,PriceBreakout_5pct_20pctTrail_24h
BhGfhndVH5Aa39vvdsTtNFy8uWQ8auzyU811xaXepump,Token BhGfhndV,BEARISTA,exy,2025-11-06T19:00:15.000+11:00,2025-11-06T19:00:15.000+11:00,2025-11-06T20:10:00.000+11:00,2025-11-06T20:40:00.000+11:00,0.8920886530305108,-10.791134696948923,30,0.00019167782962589764,0.00017099361684677877,0.00045885893308279606,232.84918562662415,0.0000832016936106176,43.407051182186486,4,1,PriceBreakout_5pct_20pctTrail_24h
vEHiuRmd8WvCkswH8Xy4VXTEMXA7JScik47XZkDbonk,,,exy,2025-11-07T22:36:07.000+11:00,2025-11-07T22:36:07.000+11:00,2025-11-08T02:50:00.000+11:00,2025-11-08T06:35:00.000+11:00,1.1348841374455854,13.488413744558535,225,0.0037508828085128392,0.004256817400798568,0.005374667652504774,51.9626485347499,0.00040858350017296046,10.892995623474485,3,1,PriceBreakout_5pct_20pctTrail_24h
FPRDDKfMuccuRDRDkpRHMqQRs5aw6tKs6chYEH1qpump,Token FPRDDKfM,EGREGORE,exy,2025-11-08T11:06:53.000+11:00,2025-11-08T11:06:53.000+11:00,2025-11-08T12:15:00.000+11:00,2025-11-08T12:25:00.000+11:00,1.1596961690380536,15.969616903805361,10,0.00002237916068138864,0.000025953026908493443,0.000032768352756568295,245.22571931781704,0.000019199557936544686,85.79212692508065,3,1,PriceBreakout_5pct_20pctTrail_24h
EhEUGFB8DqkMr1PWd5FZShXUhLiz2D8NHmUoCbXipump,,,exy,2025-11-10T18:39:14.000+11:00,2025-11-10T18:39:14.000+11:00,2025-11-10T20:25:00.000+11:00,2025-11-10T20:25:00.000+11:00,0.8432315348030132,-15.676846519698683,0,0.00001744724364705947,0.000014712066038592076,0.000027810937273359263,69.04702601087335,0.000012495175093568945,71.6169003329925,0,1,PriceBreakout_5pct_20pctTrail_24h
2J2Y1JGtBHqVzih7t3C5DYbAwfsWCZmiMExiDyPopump,Token 2J2Y1JGt,MONANERO,exy,2025-11-10T21:21:07.000+11:00,2025-11-10T21:21:07.000+11:00,2025-11-10T23:10:00.000+11:00,2025-11-11T00:50:00.000+11:00,0.8126560569922684,-18.73439430077316,100,0.000004023500070571372,0.0000032697217026586447,0.000004128358304651609,8.815836519058685,0.0000010206638753025413,25.367562008209386,3,1,PriceBreakout_5pct_20pctTrail_24h
DrFHT3r3XJ1JZpG6MUX71CzYqTFaM9xJ2HJsSHMEpump,,,exy,2025-11-12T03:07:21.000+11:00,2025-11-12T03:07:21.000+11:00,2025-11-12T04:15:00.000+11:00,2025-11-12T04:20:00.000+11:00,0.8351902224288428,-16.480977757115724,5,0.00006061125729139759,0.00005062192945889417,0.00013863363844785823,178.70886916067255,0.000056293609678321335,92.87649224579103,2,1,PriceBreakout_5pct_20pctTrail_24h
DvWfXV7MeLjKk3Xec7TQNsBHfQkRETBkuxSH3MFGpump,,,exy,2025-11-13T23:14:27.000+11:00,2025-11-13T23:14:27.000+11:00,2025-11-14T00:20:00.000+11:00,2025-11-14T02:10:00.000+11:00,0.8025767404924796,-19.742325950752036,110,0.00005493971813916876,0.000044093339907709624,0.00005603864874439374,18.75935266385018,0.00001938422066817208,35.282708620873464,0,1,PriceBreakout_5pct_20pctTrail_24h
