Strategy,TokenAddress,AlertTime,EntryTime,ExitTime,EntryPrice,PnL,PnLPercent,MaxReached,MaxGainPercent,TokenMaxDrawdownPercent,HoldDurationHours
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0x4b511198067cb317c1f324405db31bf325d24444,2025-10-05T03:03:32.000Z,2025-10-05T22:00:00.000+11:00,2025-10-06T00:00:00.000+11:00,0.00014010,0.9125,-8.75,1.0871,8.71,8.75,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0x0c5429E9dd1362bfb55c31c01B7f0f38f5f64444,2025-10-06T11:00:48.000Z,2025-10-07T18:00:00.000+11:00,2025-10-07T20:00:00.000+11:00,0.00242192,1.9157,91.57,2.0348,103.48,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,3b3FDtQKXuUuPdMe3P7sutV1DFFY5VJhZbSWmjVBpump,2025-10-06T12:19:07.000Z,2025-10-09T07:00:00.000+11:00,2025-10-09T20:00:00.000+11:00,0.00000654,0.9963,-0.37,1.0000,0.00,0.37,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0x3BA37Da0492B02Da6363aAea126B04DcB6dD4444,2025-10-06T18:45:15.000Z,2025-10-07T23:00:00.000+11:00,2025-10-08T01:00:00.000+11:00,0.00000857,1.6034,60.34,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,BUtboMH9Pxhacc1CN69pCd4PyWSTQfFyyH1yqgecpump,2025-10-07T00:57:18.000Z,2025-10-07T22:00:00.000+11:00,2025-10-08T00:00:00.000+11:00,0.00004523,1.0882,8.82,1.1449,14.49,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0x50ce313a291a28a2a6f812d84f7893487fef4444,2025-10-08T22:58:05.000Z,2025-10-11T21:00:00.000+11:00,2025-10-11T23:00:00.000+11:00,0.00000941,0.9755,-2.45,1.0000,0.00,2.45,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0xa0dfd24cbfc5b5dc7a1e6c314089d39fd9c04444,2025-10-09T19:57:20.000Z,2025-10-11T21:00:00.000+11:00,2025-10-11T23:00:00.000+11:00,0.00000670,1.0076,0.76,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0x03a066cdf3c2838a479d6b7bf90355fe44b14444,2025-10-09T22:40:40.000Z,2025-10-12T01:00:00.000+11:00,2025-10-12T02:00:00.000+11:00,0.00001084,1.0308,3.08,1.0171,1.71,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0x444416A582466fDAE0f2Fcdf0A859675f8fF6e9f,2025-10-10T04:43:40.000Z,2025-10-10T23:00:00.000+11:00,2025-10-11T00:00:00.000+11:00,0.00263483,1.1864,18.64,1.3183,31.83,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0xa7c8ba971b358543ffc415d702b665557a1d4444,2025-10-10T07:49:15.000Z,2025-10-11T03:00:00.000+11:00,2025-10-11T05:00:00.000+11:00,0.00086380,4.8571,385.71,1.4138,41.38,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0xF6661fDb33c5fbf6D2C514598cdee0Ea9ff04444,2025-10-10T20:26:39.000Z,2025-10-12T05:00:00.000+11:00,2025-10-12T06:00:00.000+11:00,0.00170341,2.0726,107.26,2.3836,138.36,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0xc3c1b25ff8c3f828f36a030960d54082ed984444,2025-10-13T11:08:18.000Z,2025-10-15T03:00:00.000+11:00,2025-10-15T04:00:00.000+11:00,0.01003262,1.2824,28.24,1.4249,42.49,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0x5550a19468ff1d6e0cb58a32706a3cc56e634444,2025-10-13T11:09:41.000Z,2025-10-14T19:00:00.000+11:00,2025-10-14T21:00:00.000+11:00,0.00004228,1.2161,21.61,1.0531,5.31,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0x073d119efbcca9d95f81d90802254175b5b54444,2025-10-13T17:10:14.000Z,2025-10-18T07:00:00.000+11:00,2025-10-18T16:00:00.000+11:00,0.00000726,1.0000,0.00,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,7tH44RkuVr4WHby1JgGbYyfSnzpFsRUQfYyVChVXpump,2025-10-14T09:04:10.000Z,2025-10-19T21:00:00.000+11:00,2025-10-20T00:00:00.000+11:00,0.00004571,0.8500,-15.00,1.0118,1.18,15.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0x24df31e6fe2d15f76c01b9be831db69223f74444,2025-10-14T12:29:13.000Z,2025-10-15T15:00:00.000+11:00,2025-10-15T16:00:00.000+11:00,0.00001266,1.2501,25.01,1.0406,4.06,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0xf857213e62d9419ca2076032a1ea3a89d0714444,2025-10-14T17:48:41.000Z,2025-10-15T16:00:00.000+11:00,2025-10-15T17:00:00.000+11:00,0.00225384,1.1743,17.43,1.3047,30.47,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0xe52fdcedade7be797b70747b2851929be4e04444,2025-10-14T19:08:12.000Z,2025-10-15T22:00:00.000+11:00,2025-10-16T00:00:00.000+11:00,0.00001155,1.5142,51.42,1.0149,1.49,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0xF538bed78034632735C5Fdb40574456839E64444,2025-10-15T14:03:56.000Z,2025-10-18T10:00:00.000+11:00,2025-10-18T13:00:00.000+11:00,0.00000495,1.0000,0.00,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0xce61df9e3f15fa8129db44470a42b72e89214444,2025-10-15T16:14:30.000Z,2025-10-16T16:00:00.000+11:00,2025-10-17T00:00:00.000+11:00,0.00000679,1.0043,0.43,1.0116,1.16,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0x4444bc1a169458885ea28b1ad2c7ff1a167d71a3,2025-10-16T06:48:57.000Z,2025-10-17T00:00:00.000+11:00,2025-10-17T01:00:00.000+11:00,0.00030686,1.3187,31.87,1.4652,46.52,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,CvydfY6akTPV8oV6jeZqBCuCyNswrrebWKavsxwspump,2025-10-16T09:06:12.000Z,2025-10-18T12:00:00.000+11:00,2025-10-18T14:00:00.000+11:00,0.00013184,0.9351,-6.49,1.0000,0.00,6.49,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0x8f09141282aa454d3e915ceef4fb0cfe90b14444,2025-10-16T12:37:27.000Z,2025-10-17T15:00:00.000+11:00,2025-10-17T16:00:00.000+11:00,0.00003636,1.1081,10.81,1.0668,6.68,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,8t2EsjiHJoeTXS3H7vqcSSJJpG2LULbcFtpvq37epump,2025-10-16T15:21:08.000Z,2025-10-17T17:00:00.000+11:00,2025-10-17T18:00:00.000+11:00,0.00000626,1.0553,5.53,1.0290,2.90,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,2PrJoPoRzsm8DNuH6XPcTCtvt8XFzHBxqjwG5UC1pump,2025-10-17T14:44:35.000Z,2025-10-18T09:00:00.000+11:00,2025-10-18T11:00:00.000+11:00,0.00045014,0.8500,-15.00,1.0907,9.07,15.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0x7dc31152F557f0a21897cab58b0d2d213a6d4444,2025-10-18T07:21:55.000Z,2025-10-19T12:00:00.000+11:00,2025-10-19T13:00:00.000+11:00,0.00012156,1.0113,1.13,1.2810,28.10,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,44UoYUKgCmmhGh4FatcmrEmcyVWqji3k9m2xNFcrpump,2025-10-18T21:20:37.000Z,2025-10-20T06:00:00.000+11:00,2025-10-20T08:00:00.000+11:00,0.00004220,0.8500,-15.00,1.0817,8.17,15.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,6WUbAGBQd51XFQ3gagp3vJRsaz2Euo4PsE7uYvTLpump,2025-10-19T10:47:32.000Z,2025-10-20T16:00:00.000+11:00,2025-10-20T17:00:00.000+11:00,0.00018236,1.2346,23.46,1.3717,37.17,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,FiybUYExQJkJ9Ce1A4LEk1uC59FEquN8sg96nXFipump,2025-10-19T13:09:23.000Z,2025-10-20T21:00:00.000+11:00,2025-10-20T23:00:00.000+11:00,0.00049854,1.2655,26.55,1.4061,40.61,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0xd6C9383d1030c3ca802632E139880d6f99604444,2025-10-20T11:47:38.000Z,2025-10-21T12:00:00.000+11:00,2025-10-21T15:00:00.000+11:00,0.00085658,0.9190,-8.10,1.1342,13.42,8.10,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,SU2oPpv8eNTTTqJFoRFAW3r2UjVzg5VXXSJA5iLVRfA,2025-10-20T16:04:18.000Z,2025-10-21T12:00:00.000+11:00,2025-10-21T14:00:00.000+11:00,0.00004379,0.9711,-2.89,1.0084,0.84,2.89,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0xaC5d77C76583a48d025BA1F01B0F544ea1294444,2025-10-20T22:20:34.000Z,2025-10-22T01:00:00.000+11:00,2025-10-22T03:00:00.000+11:00,0.00042120,0.9495,-5.05,1.0096,0.96,5.05,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,2NRSswjLuK9kJLdDozhRoiJm6gZHGeFH92Lc2tRQpump,2025-10-21T13:31:24.000Z,2025-10-23T00:00:00.000+11:00,2025-10-23T01:00:00.000+11:00,0.00002809,1.1388,13.88,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0x4444b769e3cadb4fa1f623d1b1b6a38e423d69ae,2025-10-21T19:28:52.000Z,2025-10-22T16:00:00.000+11:00,2025-10-22T17:00:00.000+11:00,0.00021333,1.2788,27.88,1.2108,21.08,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,43Ag4kEdxbxxjKTQAueg5YYWVVBEV12YU3y4Fomzpump,2025-10-22T06:28:37.000Z,2025-10-23T15:00:00.000+11:00,2025-10-23T17:00:00.000+11:00,0.00008849,1.2646,26.46,1.1172,11.72,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0x44440f35599a7d517054647def8e06e849c4afb4,2025-10-23T14:00:23.000Z,2025-10-25T04:00:00.000+11:00,2025-10-25T06:00:00.000+11:00,0.00010702,1.9300,93.00,1.1682,16.82,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0x6f5b8b9fc46456310f3efc6583d3d9e8c6324444,2025-10-23T18:54:25.000Z,2025-10-24T15:00:00.000+11:00,2025-10-24T17:00:00.000+11:00,0.00000666,0.9966,-0.34,1.0000,0.00,0.34,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0x614140c787ec29d6ad6755a01eb4ca48bd1b4444,2025-10-24T14:39:28.000Z,2025-10-25T19:00:00.000+11:00,2025-10-25T23:00:00.000+11:00,0.00084862,0.8647,-13.53,1.0663,6.63,13.53,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,2Nv5jiaJo4b7vbjApAuH4PkAY4pc7Xw91Zc5McSB4dT9,2025-10-24T17:38:10.000Z,2025-10-26T17:00:00.000+11:00,2025-10-26T23:00:00.000+11:00,0.00008521,0.9688,-3.12,1.2154,21.54,3.12,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,8DjL975fphqz5nNCzw1b9MQHofe8yCT6RibUeEnLpump,2025-10-26T12:15:10.000Z,2025-10-27T06:00:00.000+11:00,2025-10-27T07:00:00.000+11:00,0.00003466,0.9482,-5.18,1.2156,21.56,5.18,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,HxSY3hRZDaf38GxkmktdYHdY6SuWdfvu2vzBP7sPpump,2025-10-26T17:11:18.000Z,2025-10-27T18:00:00.000+11:00,2025-10-27T20:00:00.000+11:00,0.00012613,0.9163,-8.37,1.1942,19.42,8.37,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0x4444b33f8d84f37c08b9487ff2efb8c908496b34,2025-10-27T06:43:55.000Z,2025-10-28T04:00:00.000+11:00,2025-10-28T06:00:00.000+11:00,0.00196560,1.0536,5.36,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0xbd0311360be0dba44c558d08ee171db79f6a4444,2025-10-27T07:44:35.000Z,2025-10-31T15:00:00.000+11:00,2025-10-31T17:00:00.000+11:00,0.00020910,0.9081,-9.19,1.0000,0.00,9.19,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,6egE7dKGzMumYvNbHMNCa3EARfoCAx9tB1eoE4GWpump,2025-10-27T21:15:30.000Z,2025-10-29T09:00:00.000+11:00,2025-10-29T12:00:00.000+11:00,0.00006665,0.8864,-11.36,1.2374,23.74,11.36,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0x15272209C6996e7DFA88C7463B899F4754794444,2025-10-28T08:32:42.000Z,2025-10-30T00:00:00.000+11:00,2025-10-30T01:00:00.000+11:00,0.00089767,0.8500,-15.00,1.0084,0.84,15.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,7ztJWBzawnLB1UeEC1zRiyuxqhd2r3oxYYD2ouKVnBLV,2025-10-28T12:14:39.000Z,2025-10-29T17:00:00.000+11:00,2025-10-29T18:00:00.000+11:00,0.00019112,1.4173,41.73,1.5748,57.48,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0xdf6026bf4c3bdd5d186288a311a072a887794444,2025-10-29T14:24:55.000Z,2025-10-30T16:00:00.000+11:00,2025-10-30T17:00:00.000+11:00,0.00000689,1.0350,3.50,1.0063,0.63,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,9XgfFWPxPU6hyDyGtfhC9D6eyRE3RUSgAYKHRznWpump,2025-10-30T10:26:52.000Z,2025-10-31T11:00:00.000+11:00,2025-10-31T12:00:00.000+11:00,0.00395127,0.8500,-15.00,1.0194,1.94,15.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0xc2ed8228f306b1062444e10a0addfcf303e04444,2025-11-01T09:39:00.000Z,2025-11-02T03:00:00.000+11:00,2025-11-02T04:00:00.000+11:00,0.00042041,0.8896,-11.04,1.1046,10.46,11.04,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,DBaCoqXp877oyRNqUidNT18sKbMRLBEoMZLjNF57fih4,2025-11-01T23:06:53.000Z,2025-11-06T05:00:00.000+11:00,2025-11-06T11:00:00.000+11:00,0.00000328,0.9801,-1.99,1.0000,0.00,1.99,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,7GB6po6UVqRq8wcTM3sXdM3URoDntcBhSBVhWwVTBAGS,2025-11-03T01:09:18.000Z,2025-11-04T07:00:00.000+11:00,2025-11-04T08:00:00.000+11:00,0.00016993,0.9355,-6.45,1.0648,6.48,6.45,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp80,0x4444B769e3cAdB4fa1f623D1b1B6A38E423d69aE,2025-11-04T01:59:01.000Z,2025-11-05T18:00:00.000+11:00,2025-11-05T20:00:00.000+11:00,0.00002845,0.9865,-1.35,1.0245,2.45,1.35,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,7PEfo7wZZcrej6AYqELt3yEBTkKLK9joZJ8KLWGHpump,2025-09-18T14:46:53.000Z,2025-09-19T11:00:00.000+10:00,2025-09-19T13:00:00.000+10:00,0.00022220,1.0526,5.26,1.1532,15.32,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,CkwBaHQAN5aiPE5G7ApvELn1V3E1jHCQoZZB61FJbonk,2025-09-18T19:27:49.000Z,2025-09-21T14:00:00.000+10:00,2025-09-21T19:00:00.000+10:00,0.00000800,0.9292,-7.08,1.0842,8.42,7.08,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,98PneCu5cHokTT33cVqWhe7GWqYxUvoHbD5gKUhwbonk,2025-09-19T01:38:24.000Z,2025-09-21T15:00:00.000+10:00,2025-09-21T17:00:00.000+10:00,0.00000944,1.0896,8.96,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,HZyBRogvt2Wd7orhGLPaixt5gN79BB8hnYPmN57Lpump,2025-09-19T16:56:01.000Z,2025-09-20T21:00:00.000+10:00,2025-09-20T23:00:00.000+10:00,0.00008648,0.8500,-15.00,1.0059,0.59,15.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,8dHQtB8F3vEUWUXvptPWsSMQy5jo2h6WU2aDNbfipump,2025-09-20T18:03:26.000Z,2025-09-21T18:00:00.000+10:00,2025-09-21T19:00:00.000+10:00,0.00026275,1.0539,5.39,1.1020,10.20,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,8dHQtB8F3vEUWUXvptPWsSMQy5jo2h6WU2aDNbfipump,2025-09-20T19:10:52.000Z,2025-09-21T18:00:00.000+10:00,2025-09-21T19:00:00.000+10:00,0.00026275,1.0539,5.39,1.1020,10.20,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,BvDCexvFmqp6LLG32VuUviZCE9S1r5c157twJjFxpump,2025-09-22T11:39:58.000Z,2025-09-24T06:00:00.000+10:00,2025-09-24T11:00:00.000+10:00,0.00000649,0.9869,-1.31,1.0000,0.00,1.31,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,B3E9oKWsoKS4Mm3dJ8vMSxETiE42PMR76BssfvY8pump,2025-09-23T16:39:35.000Z,2025-09-26T03:00:00.000+10:00,2025-09-26T05:00:00.000+10:00,0.00001084,1.2612,26.12,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,3vQNYEhmBVnnSReH1QZP16EYje8X1vRPh8k3iASRpump,2025-09-24T16:38:20.000Z,2025-09-29T11:00:00.000+10:00,2025-09-29T22:00:00.000+10:00,0.00000562,0.9964,-0.36,1.0177,1.77,0.36,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,3d1qHSAkQhoN7kN1C6tvpAArCkXWxwYdBng6taXCDM6u,2025-09-25T21:11:38.000Z,2025-09-27T06:00:00.000+10:00,2025-09-27T08:00:00.000+10:00,0.00010485,1.0405,4.05,1.1129,11.29,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0x718447e29b90d00461966d01e533fa1b69574444,2025-09-26T07:56:00.000Z,2025-09-27T22:00:00.000+10:00,2025-09-28T00:00:00.000+10:00,0.00104853,1.0295,2.95,1.0046,0.46,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0xbdadc9e47be92fd086b5b4099b53512e489a4444,2025-09-27T15:17:23.000Z,2025-10-01T12:00:00.000+10:00,2025-10-01T14:00:00.000+10:00,0.00001617,1.0253,2.53,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,4tpF33mcxhXiaziZqgpGo4oCNuZyJLMNC9uRPknRpump,2025-09-30T11:13:33.000Z,2025-10-02T03:00:00.000+10:00,2025-10-03T01:00:00.000+10:00,0.00000422,1.0105,1.05,1.0237,2.37,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0xefc25a988e026e1e1d8a7f8c462713620b894444,2025-10-02T15:03:17.000Z,2025-10-03T19:00:00.000+10:00,2025-10-03T21:00:00.000+10:00,0.00004543,1.8047,80.47,1.0053,0.53,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,1zJX5gRnjLgmTpq5sVwkq69mNDQkCemqoasyjaPW6jm,2025-10-03T00:33:58.000Z,2025-10-04T13:00:00.000+10:00,2025-10-04T14:00:00.000+10:00,0.04427921,1.0153,1.53,1.0393,3.93,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0x3f2b10f3327ea2337c524eef23f4cd61bc364444,2025-10-03T12:29:32.000Z,2025-10-06T03:00:00.000+11:00,2025-10-06T05:00:00.000+11:00,0.00039067,0.9344,-6.56,1.2311,23.11,6.56,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0x6924b809dae140b8405016616940ee8cb4f64444,2025-10-03T19:14:54.000Z,2025-10-06T13:00:00.000+11:00,2025-10-06T15:00:00.000+11:00,0.00005030,0.9853,-1.47,1.0000,0.00,1.47,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,AhwRCDavf7dghmYsQ7LAXLbUDSiJ7ztGS55BHkhJpump,2025-10-03T23:33:26.000Z,2025-10-04T20:00:00.000+10:00,2025-10-05T01:00:00.000+10:00,0.00000918,0.9288,-7.12,1.0238,2.38,7.12,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0x4b511198067cb317c1f324405db31bf325d24444,2025-10-05T03:03:32.000Z,2025-10-05T22:00:00.000+11:00,2025-10-06T00:00:00.000+11:00,0.00014010,0.9125,-8.75,1.0871,8.71,8.75,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0x0c5429E9dd1362bfb55c31c01B7f0f38f5f64444,2025-10-06T11:00:48.000Z,2025-10-07T18:00:00.000+11:00,2025-10-07T20:00:00.000+11:00,0.00242192,1.9157,91.57,2.0348,103.48,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,3b3FDtQKXuUuPdMe3P7sutV1DFFY5VJhZbSWmjVBpump,2025-10-06T12:19:07.000Z,2025-10-09T07:00:00.000+11:00,2025-10-09T20:00:00.000+11:00,0.00000654,0.9963,-0.37,1.0000,0.00,0.37,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0x3BA37Da0492B02Da6363aAea126B04DcB6dD4444,2025-10-06T18:45:15.000Z,2025-10-07T23:00:00.000+11:00,2025-10-08T01:00:00.000+11:00,0.00000857,1.6034,60.34,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,BUtboMH9Pxhacc1CN69pCd4PyWSTQfFyyH1yqgecpump,2025-10-07T00:57:18.000Z,2025-10-07T22:00:00.000+11:00,2025-10-08T00:00:00.000+11:00,0.00004523,1.0882,8.82,1.1449,14.49,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0x50ce313a291a28a2a6f812d84f7893487fef4444,2025-10-08T22:58:05.000Z,2025-10-11T21:00:00.000+11:00,2025-10-11T23:00:00.000+11:00,0.00000941,0.9755,-2.45,1.0000,0.00,2.45,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0xa0dfd24cbfc5b5dc7a1e6c314089d39fd9c04444,2025-10-09T19:57:20.000Z,2025-10-11T21:00:00.000+11:00,2025-10-11T23:00:00.000+11:00,0.00000670,1.0076,0.76,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0x03a066cdf3c2838a479d6b7bf90355fe44b14444,2025-10-09T22:40:40.000Z,2025-10-12T01:00:00.000+11:00,2025-10-12T02:00:00.000+11:00,0.00001084,1.0308,3.08,1.0171,1.71,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0x444416A582466fDAE0f2Fcdf0A859675f8fF6e9f,2025-10-10T04:43:40.000Z,2025-10-10T23:00:00.000+11:00,2025-10-11T00:00:00.000+11:00,0.00263483,1.1864,18.64,1.3183,31.83,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0xa7c8ba971b358543ffc415d702b665557a1d4444,2025-10-10T07:49:15.000Z,2025-10-11T03:00:00.000+11:00,2025-10-11T05:00:00.000+11:00,0.00086380,4.8571,385.71,1.4138,41.38,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0xF6661fDb33c5fbf6D2C514598cdee0Ea9ff04444,2025-10-10T20:26:39.000Z,2025-10-12T05:00:00.000+11:00,2025-10-12T06:00:00.000+11:00,0.00170341,2.0726,107.26,2.3836,138.36,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0xc3c1b25ff8c3f828f36a030960d54082ed984444,2025-10-13T11:08:18.000Z,2025-10-15T03:00:00.000+11:00,2025-10-15T04:00:00.000+11:00,0.01003262,1.2824,28.24,1.4249,42.49,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0x5550a19468ff1d6e0cb58a32706a3cc56e634444,2025-10-13T11:09:41.000Z,2025-10-14T19:00:00.000+11:00,2025-10-14T21:00:00.000+11:00,0.00004228,1.2161,21.61,1.0531,5.31,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0x073d119efbcca9d95f81d90802254175b5b54444,2025-10-13T17:10:14.000Z,2025-10-18T07:00:00.000+11:00,2025-10-18T16:00:00.000+11:00,0.00000726,1.0000,0.00,1.0000,0.00,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,7tH44RkuVr4WHby1JgGbYyfSnzpFsRUQfYyVChVXpump,2025-10-14T09:04:10.000Z,2025-10-19T21:00:00.000+11:00,2025-10-20T00:00:00.000+11:00,0.00004571,0.8500,-15.00,1.0118,1.18,15.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0x24df31e6fe2d15f76c01b9be831db69223f74444,2025-10-14T12:29:13.000Z,2025-10-15T15:00:00.000+11:00,2025-10-15T16:00:00.000+11:00,0.00001266,1.2501,25.01,1.0406,4.06,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0xf857213e62d9419ca2076032a1ea3a89d0714444,2025-10-14T17:48:41.000Z,2025-10-15T16:00:00.000+11:00,2025-10-15T17:00:00.000+11:00,0.00225384,1.1743,17.43,1.3047,30.47,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0xe52fdcedade7be797b70747b2851929be4e04444,2025-10-14T19:08:12.000Z,2025-10-15T22:00:00.000+11:00,2025-10-16T00:00:00.000+11:00,0.00001155,1.5142,51.42,1.0149,1.49,0.00,0.00
PT2_SL15_TS10@1.3_NoExitCross_KijunSL_Clamp85,0xF538bed78034632735C5Fdb40574456839E64444,2025-10-15T14:03:56.000Z,2025-10-18T10:00:00.000+11:00,2025-10-18T13:00:00.000+11:00,0.00000495,1.0000,0.00,1.0000,0.00,0.00,0.00
